EventID,Locality,Station,LatitudeInDD,LongitudeInDD,DepthInMeters,Temperature,Salinity,Oxygen,ObservationDate,ObservationTime,ImageFilePath,ScientificName,AphiaID,VernacularName,IdentificationComment,IndividualCount,Density (species/m²),PercentCover,Size,Condition,AssociatedTaxa,Habitat,Substrate
Dive 544088,Parker Bank,P17-T8,27.920515583333334,-92.03354762,117.45,,,,9/30/2017 0:00,12:46:28,,Nicella sp. ,,,,40,15.384615384615383,,,,,Deep Reefs,Deep Coral
Dive 544088,Parker Bank,P17-T8,27.920515583333334,-92.03354762,117.45,,,,9/30/2017 0:00,12:46:28,,Elatopathes abietina,,,Green,24,9.230769231,,,,,Deep Reefs,Deep Coral
Dive 544088,Parker Bank,P17-T8,27.920515583333334,-92.03354762,117.45,,,,9/30/2017 0:00,12:46:28,,Elatopathes abietina,,,White,19,7.3076923076923075,,,,,Deep Reefs,Deep Coral
Dive 544088,Parker Bank,P17-T8,27.920515583333334,-92.03354762,117.45,,,,9/30/2017 0:00,12:46:28,,Elatopathes abietina,,,White branching,3,1.1538461538461537,,,,,Deep Reefs,Deep Coral
Dive 544088,Parker Bank,P17-T8,27.920515583333334,-92.03354762,117.45,,,,9/30/2017 0:00,12:46:28,,Tanacetipathes sp. ,,,,1,0.3846153846153846,,,,,Deep Reefs,Deep Coral
Dive 544088,Parker Bank,P17-T8,27.920515583333334,-92.03354762,117.45,,,,9/30/2017 0:00,12:46:28,,Paramuricea sp.,,,,2,0.7692307692307692,,,,,Deep Reefs,Deep Coral
Dive 544088,Parker Bank,P17-T8,27.920515583333334,-92.03354762,117.45,,,,9/30/2017 0:00,12:46:28,,Antipathes sp.,,black coral sea fan,,3,1.1538461538461537,,,,,Deep Reefs,Deep Coral
Dive 544089,Parker Bank,P17-T8,27.920509766666665,-92.03354133,117.31,,,,9/30/2017 0:00,12:46:39,,Nicella sp. ,,,,46,17.692307692307693,,,,,Deep Reefs,Deep Coral
Dive 544089,Parker Bank,P17-T8,27.920509766666665,-92.03354133,117.31,,,,9/30/2017 0:00,12:46:39,,Elatopathes abietina,,,Green,19,7.3076923076923075,,,,,Deep Reefs,Deep Coral
Dive 544089,Parker Bank,P17-T8,27.920509766666665,-92.03354133,117.31,,,,9/30/2017 0:00,12:46:39,,Elatopathes abietina,,,White,16,6.153846153846153,,,,,Deep Reefs,Deep Coral
Dive 544089,Parker Bank,P17-T8,27.920509766666665,-92.03354133,117.31,,,,9/30/2017 0:00,12:46:39,,Elatopathes abietina,,,White branching,2,0.7692307692307692,,,,,Deep Reefs,Deep Coral
Dive 544089,Parker Bank,P17-T8,27.920509766666665,-92.03354133,117.31,,,,9/30/2017 0:00,12:46:39,,Tanacetipathes sp. ,,,,1,0.3846153846153846,,,,,Deep Reefs,Deep Coral
Dive 544089,Parker Bank,P17-T8,27.920509766666665,-92.03354133,117.31,,,,9/30/2017 0:00,12:46:39,,Scleractinia sp.,,,,6,2.3076923076923075,,,,,Deep Reefs,Deep Coral
Dive 544089,Parker Bank,P17-T8,27.920509766666665,-92.03354133,117.31,,,,9/30/2017 0:00,12:46:39,,Paramuricea sp.,,,,1,0.3846153846153846,,,,,Deep Reefs,Deep Coral
Dive 544089,Parker Bank,P17-T8,27.920509766666665,-92.03354133,117.31,,,,9/30/2017 0:00,12:46:39,,Antipathes sp.,,black coral sea fan,,3,1.1538461538461537,,,,,Deep Reefs,Deep Coral
Dive 544089,Parker Bank,P17-T8,27.920509766666665,-92.03354133,117.31,,,,9/30/2017 0:00,12:46:39,,Caliacis sp.,,,,2,0.7692307692307692,,,,,Deep Reefs,Deep Coral
Dive 544090,Parker Bank,P17-T8,27.920482216666667,-92.03351297,117.53,,,,9/30/2017 0:00,12:46:52,,Elatopathes abietina,,,Green,17,6.538461538461538,,,,,Deep Reefs,Deep Coral
Dive 544090,Parker Bank,P17-T8,27.920482216666667,-92.03351297,117.53,,,,9/30/2017 0:00,12:46:52,,Elatopathes abietina,,,White,9,3.4615384615384612,,,,,Deep Reefs,Deep Coral
Dive 544090,Parker Bank,P17-T8,27.920482216666667,-92.03351297,117.53,,,,9/30/2017 0:00,12:46:52,,Nicella sp. ,,,,18,6.9230769230769225,,,,,Deep Reefs,Deep Coral
Dive 544091,Parker Bank,P17-T8,27.92046765,-92.03356913,117.61,,,,9/30/2017 0:00,12:47:07,,Elatopathes abietina,,,Green,22,8.461538461538462,,,,,Deep Reefs,Deep Coral
Dive 544091,Parker Bank,P17-T8,27.92046765,-92.03356913,117.61,,,,9/30/2017 0:00,12:47:07,,Elatopathes abietina,,,White,14,5.384615384615384,,,,,Deep Reefs,Deep Coral
Dive 544091,Parker Bank,P17-T8,27.92046765,-92.03356913,117.61,,,,9/30/2017 0:00,12:47:07,,Elatopathes abietina,,,White branching,1,0.3846153846153846,,,,,Deep Reefs,Deep Coral
Dive 544091,Parker Bank,P17-T8,27.92046765,-92.03356913,117.61,,,,9/30/2017 0:00,12:47:07,,Nicella sp. ,,,,36,13.846153846153845,,,,,Deep Reefs,Deep Coral
Dive 544091,Parker Bank,P17-T8,27.92046765,-92.03356913,117.61,,,,9/30/2017 0:00,12:47:07,,Antipathes sp.,,black coral sea fan,,3,1.1538461538461537,,,,,Deep Reefs,Deep Coral
Dive 544091,Parker Bank,P17-T8,27.92046765,-92.03356913,117.61,,,,9/30/2017 0:00,12:47:07,,Scleractinia sp.,,branching white stony coral,,10,3.846153846153846,,,,,Deep Reefs,Deep Coral
Dive 544091,Parker Bank,P17-T8,27.92046765,-92.03356913,117.61,,,,9/30/2017 0:00,12:47:07,,Caliacis sp.,,,,1,0.3846153846153846,,,,,Deep Reefs,Deep Coral
Dive 544091,Parker Bank,P17-T8,27.92046765,-92.03356913,117.61,,,,9/30/2017 0:00,12:47:07,,Paramuricea sp.,,,,1,0.3846153846153846,,,,,Deep Reefs,Deep Coral
Dive 544091,Parker Bank,P17-T8,27.92046765,-92.03356913,117.61,,,,9/30/2017 0:00,12:47:07,,Callogorgia gracillis,,,,1,0.3846153846153846,,,,,Deep Reefs,Deep Coral
Dive 544092,Parker Bank,P17-T8,27.920535083333334,-92.03360195,119.64,,,,9/30/2017 0:00,12:47:44,,Elatopathes abietina,,,Green,6,2.3076923076923075,,,,,Deep Reefs,Deep Coral
Dive 544092,Parker Bank,P17-T8,27.920535083333334,-92.03360195,119.64,,,,9/30/2017 0:00,12:47:44,,Elatopathes abietina,,,White,6,2.3076923076923075,,,,,Deep Reefs,Deep Coral
Dive 544092,Parker Bank,P17-T8,27.920535083333334,-92.03360195,119.64,,,,9/30/2017 0:00,12:47:44,,Elatopathes abietina,,,White branching,1,0.3846153846153846,,,,,Deep Reefs,Deep Coral
Dive 544092,Parker Bank,P17-T8,27.920535083333334,-92.03360195,119.64,,,,9/30/2017 0:00,12:47:44,,Antipathes sp.,,black coral sea fan,,1,0.3846153846153846,,,,,Deep Reefs,Deep Coral
Dive 544092,Parker Bank,P17-T8,27.920535083333334,-92.03360195,119.64,,,,9/30/2017 0:00,12:47:44,,Nicella sp. ,,,,44,16.923076923076923,,,,,Deep Reefs,Deep Coral
Dive 544092,Parker Bank,P17-T8,27.920535083333334,-92.03360195,119.64,,,,9/30/2017 0:00,12:47:44,,Callogorgia gracillis,,,,1,0.3846153846153846,,,,,Deep Reefs,Deep Coral
Dive 544093,Parker Bank,P17-T8,27.92057395,-92.03352897,119.52,,,,9/30/2017 0:00,12:47:57,,Elatopathes abietina,,,Green,4,1.5384615384615383,,,,,Deep Reefs,Deep Coral
Dive 544093,Parker Bank,P17-T8,27.92057395,-92.03352897,119.52,,,,9/30/2017 0:00,12:47:57,,Elatopathes abietina,,,Green branching,1,0.3846153846153846,,,,,Deep Reefs,Deep Coral
Dive 544093,Parker Bank,P17-T8,27.92057395,-92.03352897,119.52,,,,9/30/2017 0:00,12:47:57,,Elatopathes abietina,,,White,4,1.5384615384615383,,,,,Deep Reefs,Deep Coral
Dive 544093,Parker Bank,P17-T8,27.92057395,-92.03352897,119.52,,,,9/30/2017 0:00,12:47:57,,Elatopathes abietina,,,White branching,5,1.923076923076923,,,,,Deep Reefs,Deep Coral
Dive 544093,Parker Bank,P17-T8,27.92057395,-92.03352897,119.52,,,,9/30/2017 0:00,12:47:57,,Antipathes sp.,,black coral sea fan,,2,0.7692307692307692,,,,,Deep Reefs,Deep Coral
Dive 544093,Parker Bank,P17-T8,27.92057395,-92.03352897,119.52,,,,9/30/2017 0:00,12:47:57,,Paramuricea sp.,,,,3,1.1538461538461537,,,,,Deep Reefs,Deep Coral
Dive 544093,Parker Bank,P17-T8,27.92057395,-92.03352897,119.52,,,,9/30/2017 0:00,12:47:57,,Nicella sp. ,,,,53,20.384615384615383,,,,,Deep Reefs,Deep Coral
Dive 546008,Parker Bank,P13-T11,27.940183966666666,-91.97273087,123.3,,,,9/30/2017 0:00,15:57:39,,Callogorgia gracillis,,,,5,1.923076923076923,,,,,Deep Reef,Deep Coral
Dive 546008,Parker Bank,P13-T11,27.940183966666666,-91.97273087,123.3,,,,9/30/2017 0:00,15:57:39,,Elatopathes abietina,,,White branching,4,1.5384615384615383,,,,,Deep Reef,Deep Coral
Dive 546008,Parker Bank,P13-T11,27.940183966666666,-91.97273087,123.3,,,,9/30/2017 0:00,15:57:39,,Elatopathes abietina,,,White,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 546008,Parker Bank,P13-T11,27.940183966666666,-91.97273087,123.3,,,,9/30/2017 0:00,15:57:39,,Elatopathes abietina,,,Green,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 546008,Parker Bank,P13-T11,27.940183966666666,-91.97273087,123.3,,,,9/30/2017 0:00,15:57:39,,Nicella sp. ,,,,9,3.4615384615384612,,,,,Deep Reef,Deep Coral
Dive 546009,Parker Bank,P13-T11,27.940190933333334,-91.97268503,122.38,,,,9/30/2017 0:00,15:57:49,,Callogorgia gracillis,,,,4,1.5384615384615383,,,,,Deep Reef,Deep Coral
Dive 546009,Parker Bank,P13-T11,27.940190933333334,-91.97268503,122.38,,,,9/30/2017 0:00,15:57:49,,Elatopathes abietina,,,Green,3,1.1538461538461537,,,,,Deep Reef,Deep Coral
Dive 546009,Parker Bank,P13-T11,27.940190933333334,-91.97268503,122.38,,,,9/30/2017 0:00,15:57:49,,Elatopathes abietina,,,White branching,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 546009,Parker Bank,P13-T11,27.940190933333334,-91.97268503,122.38,,,,9/30/2017 0:00,15:57:49,,Paramuricea sp.,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 546010,Parker Bank,P13-T11,27.940206216666667,-91.97268595,122.4,,,,9/30/2017 0:00,15:57:58,,Callogorgia gracillis,,,,3,1.1538461538461537,,,,,Deep Reef,Deep Coral
Dive 546010,Parker Bank,P13-T11,27.940206216666667,-91.97268595,122.4,,,,9/30/2017 0:00,15:57:58,,Elatopathes abietina,,,Green,4,1.5384615384615383,,,,,Deep Reef,Deep Coral
Dive 546010,Parker Bank,P13-T11,27.940206216666667,-91.97268595,122.4,,,,9/30/2017 0:00,15:57:58,,Elatopathes abietina,,,White branching,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 546010,Parker Bank,P13-T11,27.940206216666667,-91.97268595,122.4,,,,9/30/2017 0:00,15:57:58,,Tanacetipathes sp. ,,,,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 546010,Parker Bank,P13-T11,27.940206216666667,-91.97268595,122.4,,,,9/30/2017 0:00,15:57:58,,Paramuricea sp.,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 546010,Parker Bank,P13-T11,27.940206216666667,-91.97268595,122.4,,,,9/30/2017 0:00,15:57:58,,Antipathes sp.,,Black Coral Sea Fan,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 546010,Parker Bank,P13-T11,27.940206216666667,-91.97268595,122.4,,,,9/30/2017 0:00,15:57:58,,Nicella sp. ,,,,41,15.769230769230768,,,,,Deep Reef,Deep Coral
Dive 546010,Parker Bank,P13-T11,27.940206216666667,-91.97268595,122.4,,,,9/30/2017 0:00,15:57:58,,Caliacis sp.,,,,4,1.5384615384615383,,,,,Deep Reef,Deep Coral
Dive 546012,Parker Bank,P13-T11,27.940192266666667,-91.97261787,121.58999999999999,,,,9/30/2017 0:00,15:58:21,,Nicella sp. ,,,,16,6.153846153846153,,,,,Deep Reef,Deep Coral
Dive 546012,Parker Bank,P13-T11,27.940192266666667,-91.97261787,121.58999999999999,,,,9/30/2017 0:00,15:58:21,,Elatopathes abietina,,,White branching,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 546012,Parker Bank,P13-T11,27.940192266666667,-91.97261787,121.58999999999999,,,,9/30/2017 0:00,15:58:21,,Elatopathes abietina,,,Green,3,1.1538461538461537,,,,,Deep Reef,Deep Coral
Dive 546012,Parker Bank,P13-T11,27.940192266666667,-91.97261787,121.58999999999999,,,,9/30/2017 0:00,15:58:21,,Ellisella sp.,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 546012,Parker Bank,P13-T11,27.940192266666667,-91.97261787,121.58999999999999,,,,9/30/2017 0:00,15:58:21,,Chironepthya caribaea,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 546012,Parker Bank,P13-T11,27.940192266666667,-91.97261787,121.58999999999999,,,,9/30/2017 0:00,15:58:21,,Callogorgia gracillis,,,,4,1.5384615384615383,,,,,Deep Reef,Deep Coral
Dive 546013,Parker Bank,P13-T11,27.94023555,-91.97260987,120.39,,,,9/30/2017 0:00,15:58:38,,Nicella sp. ,,,,41,15.769230769230768,,,,,Deep Reef,Deep Coral
Dive 546013,Parker Bank,P13-T11,27.94023555,-91.97260987,120.39,,,,9/30/2017 0:00,15:58:38,,Acanthopathes thyoides,,,,4,1.5384615384615383,,,,,Deep Reef,Deep Coral
Dive 546013,Parker Bank,P13-T11,27.94023555,-91.97260987,120.39,,,,9/30/2017 0:00,15:58:38,,Elatopathes abietina,,,Green,6,2.3076923076923075,,,,,Deep Reef,Deep Coral
Dive 546013,Parker Bank,P13-T11,27.94023555,-91.97260987,120.39,,,,9/30/2017 0:00,15:58:38,,Elatopathes abietina,,,White branching,4,1.5384615384615383,,,,,Deep Reef,Deep Coral
Dive 546014,Parker Bank,P13-T11,27.940261383333333,-91.97259163,119.8,,,,9/30/2017 0:00,15:58:51,,Nicella sp. ,,,,38,14.615384615384615,,,,,Deep Reef,Deep Coral
Dive 546014,Parker Bank,P13-T11,27.940261383333333,-91.97259163,119.8,,,,9/30/2017 0:00,15:58:51,,Acanthopathes thyoides,,,,4,1.5384615384615383,,,,,Deep Reef,Deep Coral
Dive 546014,Parker Bank,P13-T11,27.940261383333333,-91.97259163,119.8,,,,9/30/2017 0:00,15:58:51,,Elatopathes abietina,,,Green,11,4.230769230769231,,,,,Deep Reef,Deep Coral
Dive 546014,Parker Bank,P13-T11,27.940261383333333,-91.97259163,119.8,,,,9/30/2017 0:00,15:58:51,,Elatopathes abietina,,,White branching,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 546014,Parker Bank,P13-T11,27.940261383333333,-91.97259163,119.8,,,,9/30/2017 0:00,15:58:51,,Elatopathes abietina,,,White,3,1.1538461538461537,,,,,Deep Reef,Deep Coral
Dive 546015,Parker Bank,P13-T11,27.940280533333333,-91.97259548,119.49,,,,9/30/2017 0:00,15:59:06,,Nicella sp. ,,,,13,5,,,,,Deep Reef,Deep Coral
Dive 546015,Parker Bank,P13-T11,27.940280533333333,-91.97259548,119.49,,,,9/30/2017 0:00,15:59:06,,Caliacis sp.,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 546015,Parker Bank,P13-T11,27.940280533333333,-91.97259548,119.49,,,,9/30/2017 0:00,15:59:06,,Callogorgia gracillis,,,,3,1.1538461538461537,,,,,Deep Reef,Deep Coral
Dive 546015,Parker Bank,P13-T11,27.940280533333333,-91.97259548,119.49,,,,9/30/2017 0:00,15:59:06,,Acanthopathes thyoides,,,,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 546015,Parker Bank,P13-T11,27.940280533333333,-91.97259548,119.49,,,,9/30/2017 0:00,15:59:06,,Elatopathes abietina,,,Green,4,1.5384615384615383,,,,,Deep Reef,Deep Coral
Dive 546015,Parker Bank,P13-T11,27.940280533333333,-91.97259548,119.49,,,,9/30/2017 0:00,15:59:06,,Elatopathes abietina,,,White,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 546015,Parker Bank,P13-T11,27.940280533333333,-91.97259548,119.49,,,,9/30/2017 0:00,15:59:06,,Paramuricea sp.,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 546017,Parker Bank,P13-T11,27.9402547,-91.97255722,119.02000000000001,,,,9/30/2017 0:00,15:59:23,,Nicella sp. ,,,,21,8.076923076923077,,,,,Deep Reef,Deep Coral
Dive 546017,Parker Bank,P13-T11,27.9402547,-91.97255722,119.02000000000001,,,,9/30/2017 0:00,15:59:23,,Callogorgia gracillis,,,,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 546017,Parker Bank,P13-T11,27.9402547,-91.97255722,119.02000000000001,,,,9/30/2017 0:00,15:59:23,,Acanthopathes thyoides,,,,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 546017,Parker Bank,P13-T11,27.9402547,-91.97255722,119.02000000000001,,,,9/30/2017 0:00,15:59:23,,Tanacetipathes sp. ,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 546017,Parker Bank,P13-T11,27.9402547,-91.97255722,119.02000000000001,,,,9/30/2017 0:00,15:59:23,,Elatopathes abietina,,,Green,8,3.0769230769230766,,,,,Deep Reef,Deep Coral
Dive 546017,Parker Bank,P13-T11,27.9402547,-91.97255722,119.02000000000001,,,,9/30/2017 0:00,15:59:23,,Elatopathes abietina,,,White,3,1.1538461538461537,,,,,Deep Reef,Deep Coral
Dive 546017,Parker Bank,P13-T11,27.9402547,-91.97255722,119.02000000000001,,,,9/30/2017 0:00,15:59:23,,Elatopathes abietina,,,White branching,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 546017,Parker Bank,P13-T11,27.9402547,-91.97255722,119.02000000000001,,,,9/30/2017 0:00,15:59:23,,Paramuricea sp.,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 546018,Parker Bank,P13-T11,27.940285883333335,-91.97258528,118.22999999999999,,,,9/30/2017 0:00,15:59:34,,Nicella sp. ,,,,32,12.307692307692307,,,,,Deep Reef,Deep Coral
Dive 546018,Parker Bank,P13-T11,27.940285883333335,-91.97258528,118.22999999999999,,,,9/30/2017 0:00,15:59:34,,Callogorgia gracillis,,,,4,1.5384615384615383,,,,,Deep Reef,Deep Coral
Dive 546018,Parker Bank,P13-T11,27.940285883333335,-91.97258528,118.22999999999999,,,,9/30/2017 0:00,15:59:34,,Acanthopathes thyoides,,,,4,1.5384615384615383,,,,,Deep Reef,Deep Coral
Dive 546018,Parker Bank,P13-T11,27.940285883333335,-91.97258528,118.22999999999999,,,,9/30/2017 0:00,15:59:34,,Tanacetipathes sp. ,,,,3,1.1538461538461537,,,,,Deep Reef,Deep Coral
Dive 546018,Parker Bank,P13-T11,27.940285883333335,-91.97258528,118.22999999999999,,,,9/30/2017 0:00,15:59:34,,Elatopathes abietina,,,Green,10,3.846153846153846,,,,,Deep Reef,Deep Coral
Dive 546018,Parker Bank,P13-T11,27.940285883333335,-91.97258528,118.22999999999999,,,,9/30/2017 0:00,15:59:34,,Elatopathes abietina,,,Green branching,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 546018,Parker Bank,P13-T11,27.940285883333335,-91.97258528,118.22999999999999,,,,9/30/2017 0:00,15:59:34,,Elatopathes abietina,,,White,6,2.3076923076923075,,,,,Deep Reef,Deep Coral
Dive 546018,Parker Bank,P13-T11,27.940285883333335,-91.97258528,118.22999999999999,,,,9/30/2017 0:00,15:59:34,,Elatopathes abietina,,,White branching,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 546019,Parker Bank,P13-T11,27.940411283333333,-91.97261518,118.84,,,,9/30/2017 0:00,15:59:59,,Nicella sp. ,,,,41,15.769230769230768,,,,,Deep Reef,Deep Coral
Dive 546019,Parker Bank,P13-T11,27.940411283333333,-91.97261518,118.84,,,,9/30/2017 0:00,15:59:59,,Callogorgia gracillis,,,,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 546019,Parker Bank,P13-T11,27.940411283333333,-91.97261518,118.84,,,,9/30/2017 0:00,15:59:59,,Acanthopathes thyoides,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 546019,Parker Bank,P13-T11,27.940411283333333,-91.97261518,118.84,,,,9/30/2017 0:00,15:59:59,,Tanacetipathes sp. ,,,,9,3.4615384615384612,,,,,Deep Reef,Deep Coral
Dive 546019,Parker Bank,P13-T11,27.940411283333333,-91.97261518,118.84,,,,9/30/2017 0:00,15:59:59,,Elatopathes abietina,,,Green,3,1.1538461538461537,,,,,Deep Reef,Deep Coral
Dive 546019,Parker Bank,P13-T11,27.940411283333333,-91.97261518,118.84,,,,9/30/2017 0:00,15:59:59,,Elatopathes abietina,,,White,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 546020,Parker Bank,P13-T11,27.940377166666668,-91.97254083,119.09,,,,9/30/2017 0:00,16:00:14,,Nicella sp. ,,,,20,7.692307692307692,,,,,Deep Reef,Deep Coral
Dive 546020,Parker Bank,P13-T11,27.940377166666668,-91.97254083,119.09,,,,9/30/2017 0:00,16:00:14,,Callogorgia gracillis,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 546020,Parker Bank,P13-T11,27.940377166666668,-91.97254083,119.09,,,,9/30/2017 0:00,16:00:14,,Elatopathes abietina,,,Green,6,2.3076923076923075,,,,,Deep Reef,Deep Coral
Dive 546020,Parker Bank,P13-T11,27.940377166666668,-91.97254083,119.09,,,,9/30/2017 0:00,16:00:14,,Elatopathes abietina,,,White,3,1.1538461538461537,,,,,Deep Reef,Deep Coral
Dive 546020,Parker Bank,P13-T11,27.940377166666668,-91.97254083,119.09,,,,9/30/2017 0:00,16:00:14,,Elatopathes abietina,,,White branching,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 546020,Parker Bank,P13-T11,27.940377166666668,-91.97254083,119.09,,,,9/30/2017 0:00,16:00:14,,Acanthopathes thyoides,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 546020,Parker Bank,P13-T11,27.940377166666668,-91.97254083,119.09,,,,9/30/2017 0:00,16:00:14,,Paramuricea sp.,,,,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 546020,Parker Bank,P13-T11,27.940377166666668,-91.97254083,119.09,,,,9/30/2017 0:00,16:00:14,,Oxysmilia rotundifolia,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 546021,Parker Bank,P13-T11,27.940399883333335,-91.97251942,119.28,,,,9/30/2017 0:00,16:00:29,,Nicella sp. ,,,,41,15.769230769230768,,,,,Deep Reef,Deep Coral
Dive 546021,Parker Bank,P13-T11,27.940399883333335,-91.97251942,119.28,,,,9/30/2017 0:00,16:00:29,,Callogorgia gracillis,,,,6,2.3076923076923075,,,,,Deep Reef,Deep Coral
Dive 546021,Parker Bank,P13-T11,27.940399883333335,-91.97251942,119.28,,,,9/30/2017 0:00,16:00:29,,Tanacetipathes sp. ,,,,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 546021,Parker Bank,P13-T11,27.940399883333335,-91.97251942,119.28,,,,9/30/2017 0:00,16:00:29,,Elatopathes abietina,,,Green,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 546021,Parker Bank,P13-T11,27.940399883333335,-91.97251942,119.28,,,,9/30/2017 0:00,16:00:29,,Elatopathes abietina,,,White branching,3,1.1538461538461537,,,,,Deep Reef,Deep Coral
Dive 546021,Parker Bank,P13-T11,27.940399883333335,-91.97251942,119.28,,,,9/30/2017 0:00,16:00:29,,Paramuricea sp.,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 546022,Parker Bank,P13-T11,27.940428666666666,-91.97252432,118.83999999999999,,,,9/30/2017 0:00,16:00:43,,Nicella sp. ,,,,29,11.153846153846153,,,,,Deep Reef,Deep Coral
Dive 546022,Parker Bank,P13-T11,27.940428666666666,-91.97252432,118.83999999999999,,,,9/30/2017 0:00,16:00:43,,Paramuricea sp.,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 546022,Parker Bank,P13-T11,27.940428666666666,-91.97252432,118.83999999999999,,,,9/30/2017 0:00,16:00:43,,Elatopathes abietina,,,Green,5,1.923076923076923,,,,,Deep Reef,Deep Coral
Dive 546022,Parker Bank,P13-T11,27.940428666666666,-91.97252432,118.83999999999999,,,,9/30/2017 0:00,16:00:43,,Elatopathes abietina,,,White,5,1.923076923076923,,,,,Deep Reef,Deep Coral
Dive 546022,Parker Bank,P13-T11,27.940428666666666,-91.97252432,118.83999999999999,,,,9/30/2017 0:00,16:00:43,,Elatopathes abietina,,,White branching,2,0.7692307692307692,,,,,Deep Reef,Deep Coral
Dive 546022,Parker Bank,P13-T11,27.940428666666666,-91.97252432,118.83999999999999,,,,9/30/2017 0:00,16:00:43,,Caliacis sp.,,,,1,0.3846153846153846,,,,,Deep Reef,Deep Coral
Dive 546022,Parker Bank,P13-T11,27.940428666666666,-91.97252432,118.83999999999999,,,,9/30/2017 0:00,16:00:43,,Paramuricea sp.,,,,5,1.923076923076923,,,,,Deep Reef,Deep Coral
Dive 546029,Parker Bank,P13-T12,27.941006333333334,-91.97262358,124.86,,,,9/30/2017 0:00,16:04:35,,Nicella sp. ,,,,13,5,,,,,Soft Bottom,Soft Bottom
Dive 546029,Parker Bank,P13-T12,27.941006333333334,-91.97262358,124.86,,,,9/30/2017 0:00,16:04:35,,Elatopathes abietina,,,White branching,1,0.3846153846153846,,,,,Soft Bottom,Soft Bottom
Dive 546029,Parker Bank,P13-T12,27.941006333333334,-91.97262358,124.86,,,,9/30/2017 0:00,16:04:35,,Caliacis sp.,,,,1,0.3846153846153846,,,,,Soft Bottom,Soft Bottom
Dive 546029,Parker Bank,P13-T12,27.941006333333334,-91.97262358,124.86,,,,9/30/2017 0:00,16:04:35,,Ellisella sp.,,,,1,0.3846153846153846,,,,,Soft Bottom,Soft Bottom
Dive 546030,Parker Bank,P13-T12,27.941134016666666,-91.97251212,123.44000000000001,,,,9/30/2017 0:00,16:05:11,,Nicella sp. ,,,,4,1.5384615384615383,,,,,Soft Bottom,Soft Bottom
Dive 546030,Parker Bank,P13-T12,27.941134016666666,-91.97251212,123.44000000000001,,,,9/30/2017 0:00,16:05:11,,Elatopathes abietina,,,White,3,1.1538461538461537,,,,,Soft Bottom,Soft Bottom
Dive 546030,Parker Bank,P13-T12,27.941134016666666,-91.97251212,123.44000000000001,,,,9/30/2017 0:00,16:05:11,,Elatopathes abietina,,,Green,1,0.3846153846153846,,,,,Soft Bottom,Soft Bottom
Dive 546030,Parker Bank,P13-T12,27.941134016666666,-91.97251212,123.44000000000001,,,,9/30/2017 0:00,16:05:11,,Callogorgia gracillis,,,,1,0.3846153846153846,,,,,Soft Bottom,Soft Bottom
